db,name,object_id,RowCount,create_date,modify_date,PK_name,PKColumns,TableColumns,TableHasChangeDT
eFin,wbposition,1440060216,0,2016-10-18 12:30:16,2016-10-18 12:30:16,,,"[yr],[classify],[pos],[new_flag],[orig_vacant_fte],[request_fte]",
eFin,wbposreq,1408060102,0,2016-10-18 12:30:15,2016-10-18 12:51:15,,,"[yr],[req_num],[req_status],[req_orgn],[entry_type],[classify],[pos],[requested_by],[fill_date],[locn],[request_rank],[fte],[entered_by],[entered_date],[updated_by],[updated_date]",
eFin,wbud_only,1296059703,0,2016-10-18 12:30:14,2016-10-18 12:51:15,,,"[yr],[key_orgn],[account]",
eFin,wbud_prof,1280059646,1,2016-10-18 12:30:14,2016-10-18 12:30:14,,,"[rev_offset_acct],[rev_offset_perc],[auto_approve],[require_notes]",
eFin,wbudreqappr,1376059988,0,2016-10-18 12:30:15,2016-10-18 12:30:15,,,"[yr],[req_num],[req_seq],[lvl],[approver],[appr_date],[appr_status],[appr_qty],[appr_cost],[appr_total]",
eFin,wbudreqnote,1392060045,0,2016-10-18 12:30:15,2016-10-18 12:51:15,,,"[yr],[req_num],[req_seq],[note_type],[note]",
eFin,wbudrequest,1360059931,0,2016-10-18 12:30:15,2016-10-18 12:51:15,,,"[yr],[req_num],[req_seq],[req_status],[req_orgn],[key_orgn],[account],[project],[proj_acct],[entry_type],[description],[requested_by],[quantity],[unit_cost],[total_cost],[proposed_date],[request_rank],[pos_req_num],[entered_by],[entered_date],[updated_by],[updated_date]",
eFin,wbuduser,1344059874,0,2016-10-18 12:30:14,2016-10-18 12:51:15,,,"[yr],[req_num],[req_seq],[field_indx],[field_txt]",
eFin,wbudvacnote,1424060159,0,2016-10-18 12:30:15,2016-10-18 12:51:15,,,"[yr],[req_num],[note_type],[note]",
eFin,wea_prof,1824061584,1,2016-10-18 12:30:25,2016-10-18 12:30:25,,,"[company_name],[logo],[eeo_req],[eeo_statement],[crimecheckreq],[crimecheck],[crimedl_flg],[crimebd_flg],[admin_email],[login_comment],[edu_comment],[exp_comment],[ref_comment],[cert_comment]",
eFin,wea_supplement,1840061641,1,2016-10-18 12:30:25,2016-10-18 12:51:15,,,"[company_name],[use_flag],[question1],[question2],[question3],[question4],[question5],[question6],[question7],[question8],[question9],[question10],[question11],[question12],[job_no]",
eFin,web_admin,2098158570,45,2016-10-18 13:16:46,2020-02-02 09:09:45,,,"[empl_no],[prod_name],[descript],[val]",
eFin,web_admin_options,2114158627,13,2016-10-18 13:16:46,2020-02-02 09:09:45,,,"[prod_name],[descript],[long_descript],[opt_type],[category]",
eFin,web_disclaim,1924253960,71,2017-05-05 11:32:02,2020-02-02 13:13:48,,,"[prod_name],[id],[descript],[disclaim],[long_descript]",
eFin,web_link,1647396988,0,2019-07-15 10:17:03,2019-07-15 10:17:03,pk_web_link,[row_id],"[prod_name],[row_id],[sort_order],[link_url],[link_description],[update_who],[update_when]",
eFin,web_news,1615396874,0,2019-07-15 10:17:02,2019-07-15 10:17:03,pk_web_news,[row_id],"[prod_name],[row_id],[headline],[news_text],[effective_date],[expiration_date],[update_who],[update_when]",
eFin,web_num,1888061812,0,2016-10-18 12:30:26,2016-10-18 12:51:15,,,"[name],[next_num]",
eFin,web_prof_cat,1743397330,11,2019-07-15 10:17:03,2019-07-15 10:17:03,pk_web_prof_cat,[category],"[category],[descript]",
eFin,web_prof_type,1775397444,34,2019-07-15 10:17:03,2022-03-16 08:10:41,pk_web_prof_type,[row_id],"[prod_name],[row_id],[prof_type],[title],[item_type],[input_format],[is_required],[validation],[selected_val],[deselected_val],[descript]",
eFin,web_profile,610153269,349,2016-10-18 13:16:37,2022-03-16 08:10:47,,,"[prod_name],[id],[descript],[val],[long_descript],[prof_type],[category]",
eFin,web_sec_quest,1519396532,10,2019-07-15 10:17:01,2019-07-15 10:17:47,pk_web_sec_quest,[question_id],"[question_id],[question_text]",
eFin,web_sec_resp,1535396589,153,2019-07-15 10:17:01,2019-07-15 10:17:47,pk_web_sec_resp,"[empl_no],[question_id]","[empl_no],[question_id],[question_response]",
eFin,weekend_work,666485453,63,2016-10-18 11:43:06,2024-03-17 14:35:13,pk_weekend_work,"[cal_type],[w_date]","[cal_type],[w_date]",
eFin,wet_anomalies,940582439,0,2016-10-18 12:32:02,2024-03-17 14:35:13,pk_wet_anomalies,"[empl_no],[dept_code],[pay_period],[anom_code]","[empl_no],[dept_code],[pay_period],[anom_code]",
eFin,wet_app_time,844582097,0,2016-10-18 12:31:59,2024-03-17 14:35:13,pk_wet_app_time,"[empl_no],[dept_code],[pay_period],[app_level]","[empl_no],[dept_code],[pay_period],[app_level],[sup_empl_no],[pay_run],[date_posted]",
eFin,wet_clock_time,1092967020,0,2019-07-15 11:20:10,2024-03-17 14:35:13,pk_wet_clock_time,"[empl_no],[dept_code],[pay_period],[clock_date],[clock_flag],[date_stamp],[time_stamp],[dist_key],[chg_empl_no],[time_key]","[empl_no],[dept_code],[pay_period],[clock_date],[clock_time],[clock_flag],[date_stamp],[time_stamp],[dist_key],[pay_code],[chg_empl_no],[time_key],[classify],[notes]",
eFin,wet_clock_time_renamed,764581812,0,2016-10-18 12:31:57,2019-07-15 11:20:10,pk_wet_clock_time_renamed,"[empl_no],[dept_code],[pay_period],[clock_date],[clock_flag],[date_stamp],[time_stamp],[dist_key],[chg_empl_no],[time_key]","[empl_no],[dept_code],[pay_period],[clock_date],[clock_time],[clock_flag],[date_stamp],[time_stamp],[dist_key],[pay_code],[chg_empl_no],[time_key],[notes],[classify]",
eFin,wet_comp_time,812581983,0,2016-10-18 12:31:58,2024-03-17 14:35:13,pk_wet_comp_time,[empl_no],"[empl_no],[comp_earned],[comp_taken]",
eFin,wet_compot_dist,700581584,0,2016-10-18 12:31:55,2024-03-17 14:35:14,pk_wet_compot_dist,"[empl_no],[dept_code],[pay_period]","[empl_no],[dept_code],[pay_period],[ot_hours],[comp_hours],[carryover_hours]",
eFin,wet_correct,892582268,0,2016-10-18 12:32:00,2024-03-17 14:35:14,pk_wet_correct,"[empl_no],[dept_code],[pay_period],[hours],[new_old_record]","[empl_no],[dept_code],[pay_period],[pay_code],[hours],[key_orgn],[account],[project],[proj_acct],[chg_user],[new_old_record]",
eFin,wet_dept,684581527,0,2016-10-18 12:31:55,2024-03-17 14:35:14,pk_wet_dept,[dept_code],"[dept_code],[dept_desc],[dept_link],[use_overrides],[entry_type_flag],[ot_flag],[ot_hours_start],[default_ot_code],[let_super_submit],[number_of_dists],[allow_clock_chg],[allow_entry_chg]",
eFin,wet_detail,780581869,0,2016-10-18 12:31:57,2024-03-17 14:35:14,pk_wet_detail,[row_id],"[empl_no],[dept_code],[pay_period],[pay_code],[pay_period_day],[hours],[dist_key],[date_stamp],[time_stamp],[chg_empl_no],[classify],[row_id],[leave_request_id],[dataset_instance_id]",
eFin,wet_dist_key,796581926,0,2016-10-18 12:31:58,2024-03-17 14:37:01,pk_wet_dist_key,"[empl_no],[dist_key],[pay_period]","[empl_no],[dist_key],[key_orgn],[account],[project],[proj_acct],[pay_period],[dist_percent]",
eFin,wet_empl_dept,652581413,0,2016-10-18 12:31:54,2024-03-17 14:35:14,pk_wet_empl_dept,"[empl_no],[dept_code],[primary_dept]","[empl_no],[dept_code],[primary_dept]",
eFin,wet_employee,636581356,2221,2016-10-18 12:31:53,2024-03-17 14:35:14,pk_wet_employee,[empl_no],"[empl_no],[super_flag],[block_flag]",
eFin,wet_input_days,297104149,0,2016-10-18 12:44:29,2024-03-17 14:35:14,pk_wet_input_days,"[empl_no],[dept_code],[pay_period],[pay_code],[pay_period_day],[classify]","[empl_no],[dept_code],[pay_period],[pay_code],[pay_period_day],[date_stamp],[time_stamp],[chg_empl_no],[classify]",
eFin,wet_notes,828582040,0,2016-10-18 12:31:59,2024-03-17 14:35:15,pk_wet_notes,"[empl_no],[dept_code],[pay_period]","[empl_no],[dept_code],[pay_period],[entered_notes]",
eFin,wet_notify,249103978,0,2016-10-18 12:44:27,2024-03-17 14:35:15,pk_wet_notify,"[empl_no],[pay_period]","[empl_no],[pay_period]",
eFin,wet_pay_link,732581698,0,2016-10-18 12:31:56,2024-03-17 14:35:15,pk_wet_pay_link,"[pay_code],[dept_code]","[pay_code],[dept_code]",
eFin,wet_pay_setup,748581755,0,2016-10-18 12:31:56,2024-03-17 14:35:15,pk_wet_pay_setup,[pay_period],"[pay_period],[dept_code],[start_date],[start_time],[end_date],[end_time],[pay_per_hours]",
eFin,wet_paytable,716581641,110,2016-10-18 12:31:55,2024-03-17 14:35:15,pk_wet_paytable,[pay_code],"[pay_code],[wet_comp_pay_code],[wet_use_for_calc],[wet_description]",
eFin,wet_profile,793157971,0,2020-01-25 09:52:52,2020-01-25 09:52:52,,,"[entry_type_flag],[hourly_rate_flag],[dock_rate_flag],[hours_per_day_flag],[hours_per_pay_flag],[bargain_unit_flag],[pay_title_desc],[app_type],[allow_app_changes],[allow_clock_chg],[allow_comp_time],[allow_hist_chgs],[allow_2nd_chk],[unapp_flag],[show_charge_flag],[show_paycd_flag],[show_leave_flag],[show_activities],[ot_flag],[ot_hours_start],[default_ot_code],[hours_exceed_wrn],[hours_short_wrn],[wet_lock],[admin_email],[min_pass_len],[max_pass_len],[number_of_dists],[std_template],[site_bgcolor],[site_txtcolor],[site_logo],[header_type],[banner_url],[dept_title],[submit_title],[submit_disclaim],[leave_disclaim],[ot_dist_disclaim],[lock_disclaim],[orgn_limit],[orgn_start],[orgn_end],[combine_rates],[orgn_chars],[orgn_index],[proj_chars],[proj_index]",
eFin,wet_schdept,924582382,0,2016-10-18 12:32:01,2016-10-18 12:51:16,,,"[sch_code],[dept_code],[include_linked]",
eFin,wet_schedule,908582325,0,2016-10-18 12:32:01,2020-01-25 09:49:18,pk_wet_schedule,[sch_code],"[sch_code],[sch_desc],[sch_default],[mon_y_n],[tue_y_n],[wed_y_n],[thu_y_n],[fri_y_n],[sat_y_n],[sun_y_n]",
eFin,wet_super,668581470,0,2016-10-18 12:31:54,2024-03-17 14:35:15,pk_wet_super,"[empl_no],[dept_code]","[empl_no],[dept_code],[app_level],[app_linked_depts]",
eFin,wet_unapp_codes,876582211,0,2016-10-18 12:32:00,2024-03-17 14:35:15,pk_wet_unapp_codes,[reason_code],"[reason_code],[reason_desc]",
eFin,wet_unapprove,860582154,0,2016-10-18 12:31:59,2024-03-17 14:35:15,pk_wet_unapprove,"[empl_no],[dept_code],[pay_period]","[empl_no],[dept_code],[pay_period],[unapp_date],[sup_empl_no],[reason_code],[reason_desc]",
eFin,wf_app_task,685401661,0,2022-03-16 08:13:46,2022-03-16 08:13:46,PK_wf_app_task_id,[wf_app_task_id],"[wf_app_task_id],[dataset_id],[task_name],[fk_val1],[fk_val2],[fk_val3],[fk_val4],[change_uid],[change_date_time]",
eFin,wf_app_task_approvers,733401832,0,2022-03-16 08:13:46,2022-03-16 08:13:46,PK_wf_app_task_approvers_id,"[wf_app_task_id],[role_id]","[wf_app_task_id],[role_id]",
eFin,wf_application,653401547,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_wf_application,[id],"[id],[name],[dataset_id],[status]",
eFin,wf_auditTrails,1943834137,0,2022-03-16 08:10:52,2022-03-16 08:10:52,PK_wf_auditTrails,[row_id],"[row_id],[wf_type],[fk_val1],[fk_val2],[fk_val3],[fk_val4],[column_name],[field_name],[old_value],[new_value],[updated_date],[updated_by]",
eFin,wf_dataset,1954874081,8,2019-07-15 10:14:46,2022-03-16 08:13:46,pk_wf_dataset,[dataset_id],"[dataset_id],[title],[search_type],[key_table],[key_fields],[change_date_time],[change_uid]",
eFin,wf_delegates,1176443315,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_delegates,"[actor_id],[role_id],[start_date],[delegate_actor_id]","[actor_id],[role_id],[start_date],[end_date],[delegate_actor_id],[change_date_time],[change_uid]",
eFin,wf_emails,1102679026,0,2016-10-18 13:17:34,2022-03-16 08:13:44,PK__wf_email__6965AB5789767193,[row_id],"[guid],[type],[firstName],[lastName],[employeeNo],[key_value1],[key_value2],[key_value3],[key_value4],[key_value5],[key_value6],[key_value7],[key_value8],[key_value9],[app_group],[amount],[dest],[url],[act],[notified],[created_on],[row_id],[description]",
eFin,wf_groups,1128443144,0,2019-07-15 10:18:18,2022-03-16 08:13:46,pk_wf_groups,[group_id],"[group_id],[title],[description],[dataset_id],[change_date_time],[change_uid],[grouping_mask],[status]",
eFin,wf_instance,1784445481,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_instance,[instance_id],"[instance_id],[model_id],[model_version],[launch_type],[launch_object],[reminder_date_time],[processing_host],[dataset_instance_id],[requestor_id],[create_date_time],[completed_date_time],[status],[description],[expiration_date_time],[database_name],[change_date_time],[change_uid]",
eFin,wf_instance_email_notify,52963315,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_instance_email_notify,[notify_id],"[notify_id],[instance_id],[node_id],[actor_id],[is_delegate],[change_date_time],[change_uid]",
eFin,wf_instance_event,1880445823,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_instance_event,[event_id],"[event_id],[instance_id],[node_id],[type],[status],[start_date_time],[completed_date_time],[change_date_time],[change_uid]",
eFin,wf_instance_event_detail,1960446108,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_instance_event_detail,[detail_id],"[detail_id],[event_id],[status],[group_id],[role_id],[actor_id],[delegate_actor_id],[start_date_time],[completed_date_time],[comments],[change_date_time],[change_uid]",
eFin,wf_instance_event_notify,2088446564,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_instance_event_notify,[event_notify_id],"[event_notify_id],[instance_id],[node_id],[event_id],[role_id],[actor_id],[action],[status],[processing_host],[change_date_time],[change_uid]",
eFin,wf_launch_types,1000442688,1,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_launch_types,[launch_type],"[launch_type],[title],[change_date_time],[change_uid]",
eFin,wf_model,1416444170,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_model,"[model_id],[model_version]","[model_id],[model_version],[status],[title],[description],[launch_type],[dataset_id],[allow_cancel],[notify_cancel],[cancel_template],[notify_final_approval],[final_approval_template],[notify_needs_correction],[needs_correction_template],[needs_correction_interval],[needs_correction_units],[expiration_days],[xaml],[change_date_time],[change_uid]",
eFin,wf_model_node,1544444626,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_model_node,[node_id],"[model_id],[model_version],[node_id],[title],[type],[required],[change_date_time],[change_uid]",
eFin,wf_model_node_detail,1592444797,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_model_node_detail,"[node_id],[key_id],[value_id]","[node_id],[key_id],[value_id],[value],[next_key_id],[change_date_time],[change_uid]",
eFin,wf_model_node_role_groups,1640444968,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_model_node_role_groups,"[node_id],[role_id],[group_id]","[node_id],[role_id],[group_id],[row_num],[change_date_time],[change_uid]",
eFin,wf_model_node_transition,1720445253,0,2019-07-15 10:18:18,2019-07-15 10:18:18,pk_wf_model_node_transition,[transition_id],"[node_id],[transition_id],[order_num],[title],[condition],[next_node_id],[change_date_time],[change_uid]",
eFin,wf_queue,1320443828,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_queue,[queue_id],"[queue_id],[launch_type],[launch_object],[dataset_instance_id],[requestor_id],[status],[processing_host],[database_name],[change_date_time],[change_uid]",
eFin,wf_role_members,1064442916,0,2019-07-15 10:18:18,2024-03-17 14:35:15,pk_wf_role_members,"[role_id],[actor_id]","[role_id],[actor_id],[primary_alternate],[change_date_time],[change_uid]",
eFin,wf_roles,1032442802,2,2019-07-15 10:18:18,2022-03-16 08:13:46,pk_wf_roles,[role_id],"[role_id],[title],[status],[change_date_time],[change_uid]",
eFin,wf_stage_emails,2058698632,0,2023-07-01 08:43:30,2023-12-17 11:47:21,PK__wf_stage__6965AB5770ACAFBC,[row_id],"[row_id],[type],[empl_no],[key_value1],[key_value2],[key_value3],[key_value4],[key_value5],[key_value6],[key_value7],[key_value8],[key_value9],[key_value10],[description],[amount],[app_group],[app_type],[app_action],[url],[notified],[send_date],[reminder_send_date]",
eFin,wf_task,813402117,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_wf_task,[id],"[id],[name],[appid],[status],[default_groupid],[approval_required],[udf_required]",
eFin,wf_task_queue,781402003,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_wf_task_queue,[id],"[id],[wf_type],[request_id],[requester_id],[status],[message],[change_date_time],[change_uid]",
eFin,wf_task_rule_group,925402516,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_wf_task_rule_group,[row_num],"[row_num],[task_id],[group_id],[rule_id],[change_date_time],[change_uid]",
eFin,wf_udf_emp_mapping,893402402,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_add_udf_emp_mapping,"[emplno],[ln_type],[indx],[page_no]","[emplno],[ln_type],[indx],[page_no],[completion_date],[status],[update_date],[updated_by]",
eFin,wf_udf_task_mapping,861402288,0,2022-03-16 08:13:46,2022-03-16 08:13:46,pk_add_udf_task_mapping,"[taskid],[ln_type],[indx],[page_no]","[taskid],[ln_type],[indx],[page_no],[change_date_time],[change_uid]",
eFin,wf_user_defined,2034874366,0,2019-07-15 10:14:46,2019-07-15 10:14:46,pk_wf_user_defined,"[dataset_instance_id],[screen_number],[list_sequence],[field_number]","[dataset_instance_id],[screen_number],[list_sequence],[field_number],[field_value],[change_date_time],[change_uid]",
eFin,wf_user_defined_hdr,1986874195,0,2019-07-15 10:14:46,2019-07-15 10:18:18,pk_wf_user_defined_hdr,[dataset_instance_id],"[dataset_instance_id],[dataset_id],[key_fields],[screen_number],[status],[validation_flag],[create_date_time],[change_date_time],[change_uid]",
eFin,with_rate_sched,1939590048,2,2019-12-21 11:16:02,2019-12-21 11:16:02,pk_with_rate_sched,[code],"[code],[description],[active]",
eFin,wkrdept,189959753,10,2016-10-18 11:10:07,2016-10-18 12:50:56,,,"[work_cd],[orgn],[reg_sal],[ot_sal]",
eFin,wkrtable,1533964541,3,2016-10-18 11:40:48,2016-10-18 12:51:03,,,"[work_cd],[title],[rate],[reg_sal],[ot_sal],[with_acct],[fringe_acct],[encumber]",
eFin,work_activities,133627569,0,2016-10-18 13:12:28,2024-03-17 14:30:38,pk_work_activities,[row_id],"[date_time],[source_email],[act_subject],[act_status],[act_notes],[dest_uid],[act_url],[source_uid],[activity_xml],[row_id],[wkf_instance_id],[dest_email],[workflow_id],[delegate_item]",
eFin,work_activity_hist,181627740,0,2016-10-18 13:12:29,2016-10-18 13:17:35,,,"[date_time],[source_email],[act_subject],[act_status],[act_notes],[dest_uid],[act_url],[source_uid],[activity_xml],[row_id],[wkf_instance_id],[dest_email],[workflow_id],[delegate_item]",
eFin,work_app_request,421628595,0,2016-10-18 13:12:29,2016-10-18 13:12:29,,,"[datetime_stamp],[uid],[empl_no],[start_date],[end_date],[lv_code],[lv_status],[lv_units],[lv_units_desc]",
eFin,work_notifications,229627911,0,2016-10-18 13:12:29,2024-03-17 14:30:38,pk_work_notifications,[row_id],"[date_time],[source_email],[act_subject],[act_status],[act_notes],[dest_uid],[act_url],[source_uid],[activity_xml],[row_id],[wkf_instance_id],[dest_email],[workflow_id],[delegate_item]",
eFin,work_notify_hist,277628082,0,2016-10-18 13:12:29,2016-10-18 13:17:35,,,"[date_time],[source_email],[act_subject],[act_status],[act_notes],[dest_uid],[act_url],[source_uid],[activity_xml],[row_id],[wkf_instance_id],[dest_email],[workflow_id],[delegate_item]",
eFin,workactor,1692585118,0,2016-10-18 12:42:14,2024-03-17 14:30:38,,,"[row_id],[empl_no],[super_empl_no],[organ_level],[alt_super_no],[approval_level],[role_id],[notify_type],[uid],[email]",
eFin,workflow_codes,654677430,16,2016-10-18 13:17:32,2016-10-18 13:17:32,pk_workflow_codes,[workflow_type_id],"[workflow_type_id],[workflow_name],[package]",
eFin,workflow_config,1133247092,295,2016-09-26 11:15:10,2024-03-17 14:36:24,pk_workflow_config,[row_id],"[row_id],[spisystem],[workflow_service],[subgroup],[setting_key],[setting_value],[field_type],[field_values],[field_length],[field_label],[field_tooltip]",
eFin,workflow_correct,1470680337,0,2016-10-18 13:17:35,2016-10-18 13:17:35,,,"[row_id],[guid],[workflow_type],[fk_table],[fk_col1],[fk_val1],[fk_col2],[fk_val2],[fk_col3],[fk_val3],[fk_col4],[fk_val4]",
eFin,workflow_guids,325628253,0,2016-10-18 13:12:29,2024-03-17 14:36:24,pk_workflow_guids,[row_id],"[row_id],[guid],[workflow_type],[fk_table],[fk_col1],[fk_val1],[fk_col2],[fk_val2],[fk_col3],[fk_val3],[fk_col4],[fk_val4]",
eFin,workflow_log,373628424,0,2016-10-18 13:12:29,2024-03-17 14:36:24,pk_workflow_log,[row_id],"[row_id],[datetime_stamp],[guid],[workflow_type],[event_type],[workflow_event],[parameters],[info_string]",
eFin,workflow_profile,983830717,12,2022-03-16 08:09:23,2022-03-16 08:09:23,pk_workflow_profile,[id],"[id],[var_name],[var_value],[create_date],[update_date],[created_by],[updated_by]",
eFin,wrk1099g,1095010982,0,2016-10-18 11:47:33,2022-03-16 08:09:06,,,"[tax_yr],[vend_no],[alt_vend_no],[fed_id],[ven_name],[address1],[address2],[city],[state_id],[zip],[acct_num],[box1],[box2],[box3],[box4],[box5],[box6],[box7],[box8],[box9],[box10a],[box10b],[box11],[dba_name],[tin_notice2]",
eFin,wrk1099i,1111011039,0,2016-10-18 11:47:33,2022-03-16 08:09:06,,,"[tax_yr],[vend_no],[alt_vend_no],[fed_id],[ven_name],[address1],[address2],[city],[state_id],[zip],[acct_num],[tin_notice2],[box1],[box2],[box3],[box4],[box5n],[box5],[box6],[box8],[box9],[box10],[box11],[box12],[box13],[dba_name]",
eFin,wrk1099m,1738489272,511,2016-10-18 11:46:24,2024-03-17 14:35:23,,,"[tax_yr],[vend_no],[fed_id],[alt_vend_no],[ven_name],[address1],[address2],[city],[state_id],[zip],[acct_num],[tin_notice2],[box1],[box2],[box3],[box4],[box5],[box6],[box7],[box8],[box9],[box10],[box11],[box12],[box13],[box14],[box15],[box16],[box17],[box18],[box15a],[box15b],[forgn_sw],[f_state],[f_postal],[country],[dba_name]",
eFin,wrk1099n,364684497,235,2021-12-12 09:42:30,2024-03-17 14:32:17,,,"[tax_yr],[vend_no],[fed_id],[alt_vend_no],[ven_name],[address1],[address2],[city],[state_id],[zip],[acct_num],[tin_notice2],[box1],[box2],[box4],[box5],[box6],[box7],[forgn_sw],[f_state],[f_postal],[country],[dba_name],[alt_ven_name]",
eFin,wrk1099r,195531780,0,2016-10-18 12:15:03,2018-12-18 21:07:41,,,"[taxyr],[empl_no],[group_x],[home_orgn],[ssn],[l_name],[f_name],[addr1],[addr2],[city],[state_id],[zip],[zipext],[acct_num],[box1],[box2a],[box2b1],[box2b2],[box3],[box4],[box5],[box6],[box7],[box7a],[box8],[box8_per],[box9],[box9b],[tstate],[box10],[box12],[box13],[state_dist],[loc_dist],[m_name],[name_suffix],[paydate]",
eFin,wrkdeduct,1645964940,145451,2016-10-18 11:40:54,2017-12-29 10:50:08,,,"[taxyr],[empl_no],[ded_cd],[taken_y],[cont_y],[sal_y]",
eFin,wrkemployee,1194487334,29442,2016-10-18 11:45:23,2018-12-18 21:07:41,,,"[taxyr],[empl_no],[group_x],[fic_ext1],[fic_ext2],[ssn],[l_name],[f_name],[addr1],[addr2],[mail_city],[mail_state],[zip],[zipext],[home_orgn],[term_code],[state_id],[pr_state],[locl],[pr_local],[tearn_y],[ftearn_y],[fiearn_y],[stearn_y],[s2earn_y],[loearn_y],[l2earn_y],[allow_y],[nocash_y],[fedtax_y],[fictax_y],[statax_y],[st2tax_y],[loctax_y],[lt2tax_y],[eic_y],[ficaern1],[ficatax1],[medearn1],[medatax1],[ficaern2],[ficatax2],[medearn2],[medatax2],[chk_locn],[fed_marital],[fed_dep],[add_fed],[sta_marital],[sta_dep],[add_state],[loc_marital],[loc_dep],[add_local],[m_name],[name_suffix]",
eFin,wrkemployer,1693965111,26,2016-10-18 11:41:48,2023-12-17 11:45:58,,,"[taxyr],[batch_no],[eid],[stid],[ename],[street],[city],[state_id],[zip],[zipext],[state2],[stid2],[state3],[stid3],[state4],[stid4],[state5],[stid5],[street2]",
eFin,wrkfica,1629964883,52,2016-10-18 11:40:53,2016-10-18 11:40:53,,,"[taxyr],[fic_med],[emp_per],[emp_max],[empr_per],[empr_max]",
eFin,wrkmain,1677965054,1,2016-10-18 11:41:48,2018-12-18 21:07:18,,,"[taxyr],[ename],[addr1],[addr2],[city],[state_id],[zip],[zipext],[phone],[eid],[stid],[flg_name],[flg_ein],[flg_sid],[flg_control],[flg_form],[term_code],[comp_name],[flg_media],[density],[notify],[pnc_1099],[transco_1099],[fs_file_1099],[prt_detail_1099],[prt_empdept_1099],[contact],[pid],[faxno],[email]",
eFin,wrkpaycode,1661964997,53733,2016-10-18 11:41:27,2017-12-29 10:50:08,,,"[taxyr],[empl_no],[pay_code],[sal_y]",
eSch,_tblStateCourses,400654608,59,2011-07-13 11:36:44,2011-07-13 11:36:44,,,"[code],[descr],[core]",
eSch,API_AUTH_LOG,1971172651,0,2019-12-27 08:35:52,2019-12-27 08:35:52,PK_API_AUTH_LOG,[AUTH_LOG_ID],"[AUTH_LOG_ID],[CALLER_ID],[NONCE],[AUTH_SUCCESS],[CHANGE_DATE_TIME]",y
eSch,API_CALLER_CFG,2003172765,0,2019-12-27 08:35:52,2023-03-21 06:14:50,PK_API_CALLER_CFG_1,[CALLER_ID],"[CALLER_ID],[DISTRICT],[SUMMER_SCHOOL],[CALLER_NAME],[AUTH_TOKEN],[LOG_LEVEL],[MIN_DELTA_CALC_MINUTES],[INCLUDE_OUT_OF_DISTRICT_BLDGS],[INCLUDE_PREREG_STUDENTS],[ACTIVE],[CHANGE_DATE_TIME],[CHANGE_UID],[SIGNATURE_METHOD],[AUTHENTICATION_METHOD],[USE_DELTA_FILTER]",y
eSch,API_CALLER_CFG_OPTIONS,2035172879,0,2019-12-27 08:35:53,2019-12-27 08:35:53,PK_API_CALLER_CFG_OPTIONS,"[CALLER_ID],[OPTION_NAME]","[CALLER_ID],[OPTION_NAME],[OPTION_VALUE],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,API_CALLER_SECURE_DET,2067172993,0,2019-12-27 08:35:53,2019-12-27 08:35:53,PK_API_CALLER_SECURE_DET,"[CALLER_ID],[RULE_ID],[JSON_LABEL]","[CALLER_ID],[RULE_ID],[JSON_LABEL],[CHANGE_DATE_TIME],[CHANGE_UID]",y
eSch,API_CALLER_SUBSCRIBE,2131173221,0,2019-12-27 08:35:53,2023-03-21 06:14:50,PK_API_CALLER_SUBSCRIBE,"[CALLER_ID],[RULE_ID],[SCOPE]","[CALLER_ID],[RULE_ID],[ADDITIONAL_SQL_JOINS],[ADDITIONAL_SQL_WHERE],[LAST_SINCE_DATETIME],[DELTA_MINUTES],[ACTIVE],[CHANGE_DATE_TIME],[CHANGE_UID],[SCOPE]",y
eSch,API_DELTA_CACHE,47689801,0,2019-12-27 08:35:53,2024-03-20 05:40:42,PK_API_DELTA_CACHE,[DELTA_ID],"[DELTA_ID],[RULE_ID],[CALLER_ID],[ROW_CHECKSUM],[ROW_UNIQUE_ID],[RECORD_STATUS],[CHANGE_DATE_TIME]",y
